Channel Name,Program Title,Start Time,End Time,Duration (mins),Description
Suspilne Cherkasy,Зимова Паралімпіада 2026. Парахокей. Груповий раунд. Японія - Канада. 2-й і 3-й періоди. Наживо,2026-03-10 05:15:00,2026-03-10 06:30:00,75,Зимова Паралімпіада 2026. Парахокей. Груповий раунд. Японія - Канада. 2-й і 3-й періоди. Наживо
Suspilne Cherkasy,Зимова Паралімпіада 2026. Керлінг на кріслах колісних. Змішані команди. Груповий раунд. Південна Корея - Велика Британія,2026-03-10 06:30:00,2026-03-10 08:50:00,140,Зимова Паралімпіада 2026. Керлінг на кріслах колісних. Змішані команди. Груповий раунд. Південна Корея - Велика Британія
Suspilne Cherkasy,Легка атлетика. Стрибки у висоту. Меморіал Дем'янюка. Жінки,2026-03-10 08:50:00,2026-03-10 11:00:00,130,Легка атлетика. Стрибки у висоту. Меморіал Дем'янюка. Жінки
Suspilne Cherkasy,Зимова Олімпіада 2026. Фристайл. Чоловіки. Біг-ейр. Фінал,2026-03-10 11:00:00,2026-03-10 12:25:00,85,Зимова Олімпіада 2026. Фристайл. Чоловіки. Біг-ейр. Фінал
Suspilne Cherkasy,Зимова Олімпіада 2026. Лижне двоборство. Чоловіки. Гундерсен: великий трамплін/10 км. Гонка,2026-03-10 12:25:00,2026-03-10 13:00:00,35,Зимова Олімпіада 2026. Лижне двоборство. Чоловіки. Гундерсен: великий трамплін/10 км. Гонка
Suspilne Cherkasy,Яскраві миттєвості спортивних подій,2026-03-10 13:00:00,2026-03-10 13:20:00,20,Яскраві миттєвості спортивних подій
Suspilne Cherkasy,Зимова Олімпіада 2026. Керлінг на кріслах колісних. Змішані пари. Груповий раунд. Латвія - Японія,2026-03-10 13:20:00,2026-03-10 14:15:00,55,Зимова Олімпіада 2026. Керлінг на кріслах колісних. Змішані пари. Груповий раунд. Латвія - Японія
Suspilne Cherkasy,Суспільне Спорт. Новини,2026-03-10 14:15:00,2026-03-10 14:35:00,20,Суспільне Спорт. Новини
Suspilne Cherkasy,Зимова Олімпіада 2026. Керлінг на кріслах колісних. Змішані пари. Груповий раунд. Латвія - Японія,2026-03-10 14:35:00,2026-03-10 15:15:00,40,Зимова Олімпіада 2026. Керлінг на кріслах колісних. Змішані пари. Груповий раунд. Латвія - Японія
Suspilne Cherkasy,Яскраві миттєвості спортивних подій,2026-03-10 15:15:00,2026-03-10 15:40:00,25,Яскраві миттєвості спортивних подій
Suspilne Cherkasy,Суспільне Спорт. Новини,2026-03-10 15:40:00,2026-03-10 16:00:00,20,Суспільне Спорт. Новини
Suspilne Cherkasy,Загальнонаціональна хвилина мовчання,2026-03-10 16:00:00,2026-03-10 16:02:00,2,Загальнонаціональна хвилина мовчання
Suspilne Cherkasy,"Біатлон. U-19/U-21. Чемпіонат світу в Арбері, Німеччина. Юніорки (U-21). Естафета",2026-03-10 16:02:00,2026-03-10 17:45:00,103,"Біатлон. U-19/U-21. Чемпіонат світу в Арбері, Німеччина. Юніорки (U-21). Естафета"
Suspilne Cherkasy,Зимова Паралімпіада 2026. Паралижні гонки. Чоловіки/жінки. Спринт. Кваліфікація. Наживо,2026-03-10 17:45:00,2026-03-10 19:15:00,90,Зимова Паралімпіада 2026. Паралижні гонки. Чоловіки/жінки. Спринт. Кваліфікація. Наживо
Suspilne Cherkasy,Суспільне Спорт. Новини,2026-03-10 19:15:00,2026-03-10 19:40:00,25,Суспільне Спорт. Новини
Suspilne Cherkasy,Зимова Паралімпіада 2026. Парахокей. Груповий раунд. Італія - Німеччина. Наживо,2026-03-10 19:40:00,2026-03-10 19:50:00,10,Зимова Паралімпіада 2026. Парахокей. Груповий раунд. Італія - Німеччина. Наживо
Suspilne Cherkasy,Паралімпіада за 500 секунд,2026-03-10 19:50:00,2026-03-10 19:55:00,5,Паралімпіада за 500 секунд
Suspilne Cherkasy,Яскраві миттєвості спортивних подій,2026-03-10 19:55:00,2026-03-10 20:10:00,15,Яскраві миттєвості спортивних подій
Suspilne Cherkasy,Зимова Паралімпіада 2026. Паралижні гонки. Чоловіки/жінки. Спринт. Фінал. Наживо,2026-03-10 20:10:00,2026-03-10 21:45:00,95,Зимова Паралімпіада 2026. Паралижні гонки. Чоловіки/жінки. Спринт. Фінал. Наживо
Suspilne Cherkasy,Яскраві миттєвості спортивних подій,2026-03-10 21:45:00,2026-03-10 22:35:00,50,Яскраві миттєвості спортивних подій
Suspilne Cherkasy,Зимова Паралімпіада 2026. Керлінг на кріслах колісних. Змішані пари. 1/2 фіналу. Китай - Латвія. Наживо,2026-03-10 22:35:00,2026-03-11 00:20:00,105,Зимова Паралімпіада 2026. Керлінг на кріслах колісних. Змішані пари. 1/2 фіналу. Китай - Латвія. Наживо
Suspilne Cherkasy,Суспільне Спорт. Новини,2026-03-11 00:20:00,2026-03-11 00:30:00,10,Суспільне Спорт. Новини
Suspilne Cherkasy,Яскраві миттєвості спортивних подій,2026-03-11 00:30:00,2026-03-11 01:00:00,30,Яскраві миттєвості спортивних подій
Suspilne Cherkasy,Зимова Паралімпіада 2026. Парахокей. Груповий раунд. Канада - Чехія. Наживо,2026-03-11 01:00:00,2026-03-11 03:00:00,120,Зимова Паралімпіада 2026. Парахокей. Груповий раунд. Канада - Чехія. Наживо
Suspilne Cherkasy,Зимова Паралімпіада 2026. Парагірськолижний спорт. Чоловіки. Супергігант. З порушеннями зору,2026-03-11 03:00:00,2026-03-11 03:30:00,30,Зимова Паралімпіада 2026. Парагірськолижний спорт. Чоловіки. Супергігант. З порушеннями зору
Suspilne Cherkasy,Суспільне Спорт. Новини,2026-03-11 03:30:00,2026-03-11 03:55:00,25,Суспільне Спорт. Новини
Suspilne Cherkasy,"Волейбол. Ліга чемпіонів ЄКВ. Жінки. 1/4 фіналу. Нуміа Веро Воллей Мілано (Італія) - ВакифБанк (Стамбул, Туреччина). Перший матч. Наживо",2026-03-11 03:55:00,2026-03-11 06:25:00,150,"Волейбол. Ліга чемпіонів ЄКВ. Жінки. 1/4 фіналу. Нуміа Веро Воллей Мілано (Італія) - ВакифБанк (Стамбул, Туреччина). Перший матч. Наживо"
Suspilne Cherkasy,Зимова Паралімпіада 2026. Керлінг на кріслах колісних. Змішані пари. 1/2 фіналу. Південна Корея - США,2026-03-11 06:25:00,2026-03-11 08:05:00,100,Зимова Паралімпіада 2026. Керлінг на кріслах колісних. Змішані пари. 1/2 фіналу. Південна Корея - США
Suspilne Cherkasy,Яскраві миттєвості спортивних подій,2026-03-11 08:05:00,2026-03-11 08:15:00,10,Яскраві миттєвості спортивних подій
Suspilne Cherkasy,Зимова Олімпіада 2026. Хокей. Чоловіки. 1/4 фіналу. Словаччина - Німеччина,2026-03-11 08:15:00,2026-03-11 10:30:00,135,Зимова Олімпіада 2026. Хокей. Чоловіки. 1/4 фіналу. Словаччина - Німеччина
Suspilne Cherkasy,Зимова Олімпіада 2026. Фристайл. Чоловіки. Могул. Фінал,2026-03-11 10:30:00,2026-03-11 11:50:00,80,Зимова Олімпіада 2026. Фристайл. Чоловіки. Могул. Фінал
Suspilne Cherkasy,Яскраві миттєвості спортивних подій,2026-03-11 11:50:00,2026-03-11 12:20:00,30,Яскраві миттєвості спортивних подій
Suspilne Cherkasy,Зимова Олімпіада 2026. Біатлон. Жінки. Гонка переслідування. 10 км,2026-03-11 12:20:00,2026-03-11 13:00:00,40,Зимова Олімпіада 2026. Біатлон. Жінки. Гонка переслідування. 10 км
Suspilne Cherkasy,Зимова Паралімпіада 2026. Парахокей. Груповий раунд. США - Китай. 1-й і 2-й періоди,2026-03-11 13:00:00,2026-03-11 14:00:00,60,Зимова Паралімпіада 2026. Парахокей. Груповий раунд. США - Китай. 1-й і 2-й періоди
Suspilne Cherkasy,Суспільне Спорт. Новини,2026-03-11 14:00:00,2026-03-11 14:20:00,20,Суспільне Спорт. Новини
Suspilne Cherkasy,Зимова Паралімпіада 2026. Парахокей. Груповий раунд. США - Китай. 3-й період,2026-03-11 14:20:00,2026-03-11 14:50:00,30,Зимова Паралімпіада 2026. Парахокей. Груповий раунд. США - Китай. 3-й період
Suspilne Cherkasy,Яскраві миттєвості спортивних подій,2026-03-11 14:50:00,2026-03-11 15:15:00,25,Яскраві миттєвості спортивних подій
Suspilne Cherkasy,Портрети. Дмитро Котовський,2026-03-11 15:15:00,2026-03-11 15:40:00,25,Портрети. Дмитро Котовський
Suspilne Cherkasy,Суспільне Спорт. Новини,2026-03-11 15:40:00,2026-03-11 16:00:00,20,Суспільне Спорт. Новини
Suspilne Cherkasy,Загальнонаціональна хвилина мовчання,2026-03-11 16:00:00,2026-03-11 16:02:00,2,Загальнонаціональна хвилина мовчання
